GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48249","Jim Wells, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1242072,1212289,1275056,1323768,1382490,1597321,1617928,1759977,1519087,1731549,2181578,2509068,2324263,2303380,1759843,1338833,1428729,1628474,1631965,1235250
 "48249","Jim Wells, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",49.503,48.316,50.818,52.759,55.100,63.662,64.483,70.145,60.544,69.012,86.948,100.000,92.635,91.802,70.139,53.360,56.943,64.904,65.043,49.231
 "48249","Jim Wells, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",879636,857844,953930,1035074,1155088,1392508,1461337,1679506,1388691,1623381,2106321,2509068,2374122,2387414,1828649,1383450,1499170,1686876,1720867,1300974
 "48251","Johnson, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2551810,2617349,2685321,2890182,3458871,4721285,6385761,7624386,8354016,7049897,6646323,6230533,6086400,6357550,6069683,5873716,6317234,6268076,6449549,6443442
 "48251","Johnson, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",40.957,42.008,43.099,46.387,55.515,75.777,102.491,122.371,134.082,113.151,106.673,100.000,97.687,102.039,97.418,94.273,101.392,100.603,103.515,103.417
 "48251","Johnson, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2147939,2243494,2340875,2594305,3305102,4642246,6546540,9413150,6994332,6888173,6972589,6230533,6319886,6634377,5452635,5230235,5916003,6145912,6314195,6274396
 "48253","Jones, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",515980,438875,441397,470160,483402,484479,550192,503317,510615,535884,517667,497111,510120,463004,430255,427951,424897,414256,426608,427890
 "48253","Jones, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",103.796,88.285,88.792,94.579,97.242,97.459,110.678,101.248,102.716,107.800,104.135,100.000,102.617,93.139,86.551,86.088,85.473,83.333,85.817,86.075
 "48253","Jones, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",355362,299620,322804,365263,400679,416390,500148,494367,449602,505638,521938,497111,527510,484114,425157,423351,433909,438648,455609,459621
 "48255","Karnes, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",362092,384028,408506,376632,364250,350524,371240,386556,419705,592485,1880168,5572517,7658079,9522176,11752486,11168471,12500167,11898936,12645963,9430808
 "48255","Karnes, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",6.498,6.891,7.331,6.759,6.537,6.290,6.662,6.937,7.532,10.632,33.740,100.000,137.426,170.877,210.901,200.421,224.318,213.529,226.935,169.238
 "48255","Karnes, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",249374,260888,313965,313578,340273,338039,373671,439665,389958,623647,2191865,5572517,8233524,9871094,5520615,4458584,6565020,7747312,6271602,2733185
 "48257","Kaufman, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1730572,1803513,1989863,2242259,2306653,2586967,2661270,2626315,2614506,2737597,2899266,2818357,2783656,2737531,2844709,2945958,3092495,3244135,3450214,3578188
 "48257","Kaufman, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",61.404,63.992,70.604,79.559,81.844,91.790,94.426,93.186,92.767,97.135,102.871,100.000,98.769,97.132,100.935,104.528,109.727,115.107,122.419,126.960
 "48257","Kaufman, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1363809,1450424,1628212,1892118,2017148,2359470,2498741,2507213,2543266,2679964,2874879,2818357,2841454,2879491,3041705,3166452,3396749,3660946,3999133,4208240
 "48259","Kendall, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",849806,898577,926114,954417,1016880,1148386,1154310,1163229,1171655,1226199,1242063,1353386,1391171,1498304,1606401,1708177,1814195,1935457,2005319,1900620
 "48259","Kendall, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",62.791,66.395,68.429,70.521,75.136,84.853,85.290,85.950,86.572,90.602,91.774,100.000,102.792,110.708,118.695,126.215,134.049,143.008,148.170,140.434
 "48259","Kendall, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",642311,695192,732745,778865,858568,1005204,1043578,1074212,1109730,1171254,1208957,1353386,1421148,1563794,1719963,1862328,2004755,2185821,2320232,2257997
 "48261","Kenedy, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",588423,718134,615306,624417,450026,410885,464603,410644,471246,433298,372062,298783,282356,341319,284641,258756,289013,286875,354635,270987
 "48261","Kenedy, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",196.940,240.353,205.938,208.987,150.620,137.520,155.499,137.439,157.722,145.021,124.526,100.000,94.502,114.236,95.267,86.603,96.730,96.015,118.693,90.697
 "48261","Kenedy, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",279512,276127,378881,467458,464412,429095,516727,620000,357916,425144,404796,298783,295599,358100,217771,182427,223343,233998,272226,174826
 "48263","Kent, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",436425,580029,445797,437205,364280,409365,433715,374703,486761,451447,492668,529790,472198,406832,427698,463930,429457,386920,373545,285089
 "48263","Kent, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.377,109.483,84.146,82.524,68.759,77.269,81.865,70.727,91.878,85.212,92.993,100.000,89.129,76.791,80.730,87.569,81.062,73.033,70.508,53.812
 "48263","Kent, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",213488,230532,282141,335946,383611,434817,491517,584939,367457,466681,585463,529790,508290,421551,206389,191084,228997,252227,189805,91879
 "48265","Kerr, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1288127,1341653,1366455,1398532,1446601,1564257,1539471,1546751,1543523,1600396,1591538,1611078,1562153,1649499,1701666,1663825,1726467,1844913,1930054,1921027
 "48265","Kerr, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.954,83.277,84.816,86.807,89.791,97.094,95.555,96.007,95.807,99.337,98.787,100.000,96.963,102.385,105.623,103.274,107.162,114.514,119.799,119.239
 "48265","Kerr, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",990157,1058040,1103765,1163626,1241168,1387143,1412121,1443423,1469606,1538534,1553379,1611078,1596316,1721942,1824126,1818766,1917079,2089306,2244109,2293983
 "48267","Kimble, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",120157,135580,136442,130437,122160,123755,113292,116326,112616,111747,127429,141916,162007,171743,164441,152772,128835,143311,141558,143089
 "48267","Kimble, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.668,95.535,96.142,91.911,86.079,87.203,79.830,81.968,79.354,78.742,89.792,100.000,114.156,121.017,115.872,107.649,90.782,100.982,99.748,100.827
 "48267","Kimble, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",92058,104330,109609,110474,105701,109762,103449,108440,106225,106608,123752,141916,166711,177407,166764,153512,132458,150691,152028,156804
 "48269","King, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",185761,243142,167112,151473,146338,187147,191109,171876,216465,164546,164608,181639,167379,157231,198365,249410,232993,206803,190305,138739
 "48269","King, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",102.270,133.860,92.003,83.393,80.565,103.032,105.214,94.626,119.174,90.590,90.624,100.000,92.150,86.562,109.209,137.311,128.273,113.854,104.771,76.382
 "48269","King, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",91942,98910,106117,116142,152486,197028,214211,262952,164696,168187,192214,181639,179388,161725,103617,110801,132666,140385,102558,48409
 "48271","Kinney, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",54323,62479,65618,64451,60878,61890,61390,60123,63962,68823,70756,77952,98084,101617,115537,110319,113289,100885,105794,107087
 "48271","Kinney, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.687,80.150,84.177,82.679,78.096,79.394,78.754,77.127,82.052,88.288,90.768,100.000,125.825,130.357,148.215,141.522,145.331,129.418,135.716,137.374
 "48271","Kinney, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",40545,47531,52218,53933,51784,54533,56383,56398,61143,66827,69811,77952,100428,106556,122055,116049,121044,110291,119302,122700
 "48273","Kleberg, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1141682,1268872,1373342,1239642,1183116,1236499,1243614,1218044,1216117,1116307,1164638,1219059,1219100,1162235,1135287,1071704,1073969,1032654,1085078,1066629
 "48273","Kleberg, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.653,104.086,112.656,101.688,97.052,101.431,102.014,99.917,99.759,91.571,95.536,100.000,100.003,95.339,93.128,87.912,88.098,84.709,89.010,87.496
 "48273","Kleberg, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",732310,790321,997616,979997,1033304,1106543,1175910,1297092,1105414,1077716,1165417,1219059,1253422,1206688,1121870,1057901,1087227,1072530,1142438,1141317
 "48275","Knox, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",136136,135679,157692,166126,149352,161240,155910,131155,128778,132057,135250,154874,181071,175217,150335,149498,151469,160069,154983,164207
 "48275","Knox, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.901,87.606,101.820,107.266,96.435,104.111,100.669,84.685,83.150,85.267,87.329,100.000,116.915,113.135,97.069,96.529,97.802,103.355,100.070,106.026
 "48275","Knox, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",96492,93563,120048,138387,126438,138594,146805,135070,113315,125135,135857,154874,187442,178675,133726,127474,135929,148640,142988,146328
 "48277","Lamar, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1768981,1812878,1741027,1774750,1739265,1896471,1893313,1829635,1857211,1913188,2117708,2050471,2038022,2020159,2114983,2246040,2366710,2525512,2486515,2441823
 "48277","Lamar, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.272,88.413,84.909,86.553,84.823,92.490,92.336,89.230,90.575,93.305,103.279,100.000,99.393,98.522,103.146,109.538,115.423,123.167,121.266,119.086
 "48277","Lamar, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1439602,1483588,1447118,1495009,1501634,1681615,1715811,1687068,1825422,1874786,2068028,2050471,2092823,2132718,2307414,2472702,2619984,2810206,2823315,2814189
 "48279","Lamb, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",808917,831960,895134,873208,839617,867341,827358,848495,760892,944482,843600,850221,924682,851822,841286,792919,819367,763958,743666,724220
 "48279","Lamb, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",95.142,97.852,105.283,102.704,98.753,102.014,97.311,99.797,89.494,111.087,99.221,100.000,108.758,100.188,98.949,93.260,96.371,89.854,87.467,85.180
 "48279","Lamb, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",601461,592963,691222,714191,706992,758213,764544,808511,707608,902577,859989,850221,954967,894188,832067,741829,799988,753287,740381,705621
 "48281","Lampasas, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",362813,393295,388710,397853,420140,428623,394720,405017,407651,411327,419191,444156,436145,440547,427642,415231,426626,443835,464637,475020
 "48281","Lampasas, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.686,88.549,87.516,89.575,94.593,96.503,88.870,91.188,91.781,92.609,94.379,100.000,98.196,99.187,96.282,93.488,96.053,99.928,104.611,106.949
 "48281","Lampasas, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",275291,306386,308505,325749,356062,376714,357753,375111,387734,394297,407320,444156,445970,460616,459193,454535,472163,499972,537039,567908
 "48283","La Salle, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",233122,234540,248123,236235,264818,306543,289872,277448,357232,513089,1264005,3511854,6115465,7876020,8969594,7339238,7355349,7111750,7656815,6816675
 "48283","La Salle, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",6.638,6.679,7.065,6.727,7.541,8.729,8.254,7.900,10.172,14.610,35.993,100.000,174.138,224.270,255.409,208.985,209.443,202.507,218.028,194.105
 "48283","La Salle, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",144680,136331,179344,193055,257374,305252,307037,356693,306631,531650,1456767,3511854,6564702,8156158,4226718,2929025,3852078,4570156,3775673,1931130
 "48285","Lavaca, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1307236,1440867,1376977,1245237,1070635,1097196,1157426,1026503,936098,797902,812134,971185,1231986,1465138,1667163,1509168,1458479,1519141,1654694,1486598
 "48285","Lavaca, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",134.602,148.362,141.783,128.218,110.240,112.975,119.177,105.696,96.387,82.158,83.623,100.000,126.854,150.861,171.663,155.395,150.175,156.421,170.379,153.071
 "48285","Lavaca, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",748465,741323,935633,963278,1017213,1056387,1167867,1272533,815963,784299,837648,971185,1287325,1521387,1196469,1033524,1092019,1226810,1223385,958424
 "48287","Lee, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",697404,720324,672051,649026,698703,753339,700993,714264,775866,781677,850582,944081,929300,1003635,1029071,947417,939524,916008,1061371,906215
 "48287","Lee, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.871,76.299,71.186,68.747,74.009,79.796,74.251,75.657,82.182,82.798,90.096,100.000,98.434,106.308,109.002,100.353,99.517,97.026,112.424,95.989
 "48287","Lee, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",435720,427499,469756,493744,607695,674566,659351,766109,684515,752435,865614,944081,948656,1030655,928448,846673,885841,907145,1038493,858488
 "48289","Leon, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",836260,815220,760132,793017,924392,1049512,1182436,1197257,1373308,1344985,1239510,1171375,1313427,1362295,1386031,1162746,962897,931998,919057,895407
 "48289","Leon, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.391,69.595,64.892,67.700,78.915,89.597,100.944,102.210,117.239,114.821,105.817,100.000,112.127,116.299,118.325,99.263,82.202,79.564,78.460,76.441
 "48289","Leon, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",506829,476894,515552,609482,856752,1016152,1212620,1520851,1117442,1337921,1362710,1171375,1352597,1385671,1034233,817256,752021,782736,733252,639036
 "48291","Liberty, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1734638,1844678,1921646,2081304,2274919,2303801,2229512,2067770,2061175,1951390,2037206,1963147,1855822,1849645,1812037,1814462,1885491,2058985,2105156,2057299
 "48291","Liberty, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.360,93.965,97.886,106.019,115.881,117.352,113.568,105.329,104.993,99.401,103.772,100.000,94.533,94.218,92.303,92.426,96.044,104.882,107.234,104.796
 "48291","Liberty, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1116447,1169644,1367720,1607514,2019668,2107718,2128470,2222156,1863992,1882083,2041753,1963147,1914773,1935580,1815531,1826950,1950789,2191714,2281853,2253301
 "48293","Limestone, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1341881,1423197,1542745,1605880,1680902,1764381,1945177,1922164,1963052,1852144,1817519,1613260,1632877,1578461,1518062,1428980,1389572,1499397,1537845,1375280
 "48293","Limestone, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.178,88.219,95.629,99.543,104.193,109.367,120.574,119.148,121.682,114.808,112.661,100.000,101.216,97.843,94.099,88.577,86.134,92.942,95.325,85.248
 "48293","Limestone, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",929160,930816,1158434,1305309,1578040,1718879,1967280,2282079,1763770,1848329,1910713,1613260,1671167,1655242,1415900,1296212,1333363,1506398,1541493,1362869
 "48295","Lipscomb, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",417563,449099,461618,480019,544255,628280,744779,747880,895184,658678,689839,849431,768231,838399,910140,820095,881376,784731,837531,761579
 "48295","Lipscomb, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",49.158,52.871,54.344,56.511,64.073,73.965,87.680,88.045,105.386,77.543,81.212,100.000,90.441,98.701,107.147,96.546,103.761,92.383,98.599,89.658
 "48295","Lipscomb, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",228034,212793,310242,381429,560896,652892,828298,1115415,700393,672278,792026,849431,818919,867358,508919,412028,520182,518419,499411,392787
 "48297","Live Oak, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",955361,898770,805877,853645,719441,789209,941957,767806,769990,776336,1229826,1691045,2085157,2452903,2514898,2258631,2122362,1943844,2483608,2012592
 "48297","Live Oak, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",56.495,53.149,47.656,50.480,42.544,46.670,55.703,45.404,45.533,45.909,72.726,100.000,123.306,145.053,148.719,133.564,125.506,114.949,146.868,119.015
 "48297","Live Oak, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",504432,425489,479213,572604,605192,705197,898013,810144,582545,706168,1330097,1691045,2165287,2475279,1395393,1088095,1257746,1364678,1442230,832190
 "48299","Llano, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",414188,426903,437480,423498,431830,463225,468755,475589,480542,489576,473349,503513,496316,508195,646025,664326,681330,673119,688463,711981
 "48299","Llano, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.260,84.785,86.885,84.109,85.763,91.999,93.097,94.454,95.438,97.232,94.009,100.000,98.571,100.930,128.303,131.938,135.315,133.684,136.732,141.403
 "48299","Llano, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",314569,329956,348737,350348,369322,412783,431347,445243,460480,471398,462470,503513,508202,533043,695682,722172,753741,763668,803514,844844
 "48301","Loving, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",277435,305790,304696,371118,606608,826227,1118070,857418,992653,625101,532224,748815,922258,1394941,2293867,4127854,6072790,7889531,9962411,8852569
 "48301","Loving, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",37.050,40.836,40.690,49.561,81.009,110.338,149.312,114.503,132.563,83.479,71.075,100.000,123.162,186.286,306.333,551.251,810.986,1053.602,1330.423,1182.210
 "48301","Loving, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",131563,116280,189664,282839,645666,886918,1278702,1362601,745277,649180,637326,748815,995132,1445629,1001018,1496551,2986385,4904882,4570697,2122013
 "48303","Lubbock, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",8972453,9174895,9372244,9523566,9906425,10397608,10346260,10424989,10322672,10692309,10676350,11087275,11396324,11484288,11823537,11977790,12059513,12388246,12570427,12345877
 "48303","Lubbock, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.926,82.752,84.532,85.896,89.350,93.780,93.317,94.027,93.104,96.438,96.294,100.000,102.787,103.581,106.641,108.032,108.769,111.734,113.377,111.352
 "48303","Lubbock, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",7042015,7330343,7659051,8002528,8536949,9207204,9460744,9745950,9784890,10289655,10459000,11087275,11674591,11995709,12530891,12876001,13163712,13848259,14395654,14479049
 "48305","Lynn, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",148499,151163,195477,209837,227224,142902,273428,149108,158759,241865,146016,203958,286837,175161,172002,198645,204738,226271,281316,328073
 "48305","Lynn, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.809,74.115,95.842,102.883,111.407,70.065,134.061,73.107,77.839,118.586,71.591,100.000,140.636,85.881,84.332,97.395,100.382,110.940,137.928,160.853
 "48305","Lynn, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",112441,112043,156902,187041,189242,119528,257783,149156,136436,228505,152748,203958,299085,180275,153829,174271,187188,213761,265486,305482
 "48307","McCulloch, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",226090,232370,249576,247929,241883,256669,275823,316951,246017,266262,321596,345257,359350,371783,352416,325606,360452,379645,337888,301902
 "48307","McCulloch, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.485,67.304,72.287,71.810,70.059,74.342,79.889,91.802,71.256,77.120,93.147,100.000,104.082,107.683,102.074,94.308,104.401,109.960,97.866,87.443
 "48307","McCulloch, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",160756,166457,185770,194312,199689,222159,248627,297010,233968,255714,314877,345257,360496,375454,352187,325770,377547,411374,371762,338151
 "48309","McLennan, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",7735216,7769510,8058415,8382983,8578692,8812475,8832268,8761285,8599438,8948838,9094039,9450105,10213444,10648170,10444611,10625710,11296371,11673697,11848374,11394096
 "48309","McLennan, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.853,82.216,85.273,88.708,90.779,93.253,93.462,92.711,90.998,94.696,96.232,100.000,108.078,112.678,110.524,112.440,119.537,123.530,125.378,120.571
 "48309","McLennan, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",6254187,6407261,6752989,7164496,7521072,7907299,8086479,8142891,8267907,8639617,8883217,9450105,10435148,11123124,11181529,11552769,12434420,13101805,13606198,13420403
 "48311","McMullen, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",337935,350721,374605,498041,573273,439882,354209,293287,361397,353821,660068,1920363,3541775,4640538,4895527,4665852,3826026,3323269,3473650,2496801
 "48311","McMullen, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",17.597,18.263,19.507,25.935,29.852,22.906,18.445,15.272,18.819,18.425,34.372,100.000,184.433,241.649,254.927,242.967,199.235,173.054,180.885,130.017
 "48311","McMullen, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",164329,140053,234666,379282,600991,465037,399609,454923,274057,365041,783611,1920363,3814131,4803851,2181640,1737147,1913748,2085769,1627437,638790
 "48313","Madison, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",353013,383595,375374,384834,380435,391248,393225,339886,371780,419529,488030,709119,849619,1064399,1115134,934914,873118,803436,824426,795861
 "48313","Madison, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",49.782,54.095,52.935,54.269,53.649,55.174,55.453,47.931,52.428,59.162,68.822,100.000,119.813,150.102,157.256,131.842,123.127,113.300,116.261,112.232
 "48313","Madison, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",250587,266690,290426,322691,350559,368582,389611,381475,339484,424023,526759,709119,898089,1107019,724619,567551,593785,591513,564782,493683
 "48315","Marion, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",299258,272297,293562,258947,294400,281035,256695,248463,254025,262870,247112,241625,244093,221335,214669,233204,252151,262377,263754,263934
 "48315","Marion, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",123.852,112.694,121.495,107.169,121.842,116.311,106.237,102.830,105.132,108.793,102.271,100.000,101.022,91.603,88.844,96.515,104.356,108.589,109.158,109.233
 "48315","Marion, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",221332,195522,232697,219571,271536,267233,250092,262612,242357,261027,250407,241625,253009,235898,213899,230742,262578,288950,284221,283389
 "48317","Martin, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",421639,511502,441545,445299,478759,573734,772049,933732,1372572,1497064,1962677,3028600,3373757,3503847,4711416,5976722,7052016,9182189,13387119,11631421
 "48317","Martin, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",13.922,16.889,14.579,14.703,15.808,18.944,25.492,30.830,45.320,49.431,64.805,100.000,111.397,115.692,155.564,197.343,232.847,303.183,442.023,384.053
 "48317","Martin, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",244441,255368,310833,367775,501091,606184,878040,1407912,1058262,1542828,2322210,3028600,3629258,3634547,2209319,2372378,3710038,6028638,6596864,3128525
 "48319","Mason, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",64585,80130,80677,88277,77635,93218,71786,93594,98694,102744,106884,113015,111562,110737,123633,113941,120841,129245,127301,123837
 "48319","Mason, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",57.147,70.902,71.386,78.110,68.694,82.483,63.519,82.815,87.328,90.912,94.575,100.000,98.714,97.984,109.395,100.819,106.925,114.360,112.641,109.576
 "48319","Mason, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",48663,61462,64224,73273,65414,80657,65887,87537,92295,98427,104962,113015,112523,113116,126274,117001,127505,139785,140663,139476
