GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48209","Hays, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",4757,6200,7085,20366,20684,22774,27624,29230,30201,29319,30066,31031,32811,35057,40657,42960,45783,46862,48599,40371
 "48209","Hays, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",61020,50476,48623,59444,76804,91538,91967,86694,81029,83478,77139,84086,100801,133771,154315,169838,215980,252979,332377,345490
 "48209","Hays, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",157859,168025,180646,195093,206371,221414,235180,252771,281234,303731,326622,345357,361321,389367,428569,463154,486799,497980,531437,479704
 "48209","Hays, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",8827,9312,11782,16102,16533,18041,20024,20723,26382,34140,43383,52068,59369,65721,76806,90142,92435,95201,105837,101221
 "48209","Hays, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",149031,158713,168864,178991,189838,203374,215156,232048,254851,269591,283239,293289,301952,323647,351763,373012,394364,402779,425600,378482
 "48209","Hays, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",88342,97716,111444,116800,141997,160527,169250,175089,194453,200255,215100,246041,258422,291022,327378,338779,342174,353819,399291,345732
 "48209","Hays, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",5836,6376,7629,8047,12108,14918,16191,14199,15435,15059,19839,20840,21148,25053,27273,27064,29675,38357,51060,33163
 "48209","Hays, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",82505,91340,103815,108753,129890,145609,153058,160889,179018,185197,195261,225201,237274,265969,300106,311716,312499,315462,348231,312570
 "48209","Hays, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",69159,78359,81667,91967,105831,115047,123993,123482,133214,145083,148098,158780,168011,183730,195650,205894,219866,237435,261760,260323
 "48209","Hays, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",394043,427428,456300,473712,517040,544981,596517,648904,706056,761482,776023,833098,879653,916284,965237,1028857,1096347,1164648,1220426,1282127
 "48209","Hays, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",5803,9722,12001,15492,24754,27507,25466,31651,34896,28219,30704,37831,37746,45402,21276,22655,24062,36640,34253,19038
 "48209","Hays, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",302176,326260,351440,375800,429972,482475,532753,555782,574868,609708,647570,725542,810570,845610,898732,929590,976270,1049490,1113182,1157900
 "48209","Hays, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",54065,97320,143899,62695,195890,255068,218460,293699,254693,219346,240552,172764,250050,303030,384663,393578,405041,471614,569686,553827
 "48209","Hays, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",525998,429041,347116,369388,432691,484680,527910,566211,514976,506097,501345,554290,609055,611622,671996,716763,827219,916306,1022857,911305
 "48209","Hays, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",677497,586083,515246,526411,619385,707734,798196,810461,791407,748621,768042,839283,931251,1002835,1063404,1176481,1312036,1458359,1651136,1579744
 "48209","Hays, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1263066,1427946,1564100,1606419,1982597,2239829,2353515,2492581,2592523,2719095,2850479,3056281,3347355,3586428,4034675,4248430,4575443,5011201,5535028,5808713
 "48211","Hemphill, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",466344,412057,600618,776816,1131631,1240878,1421337,1876690,1147862,1141977,1399127,1149640,1309719,1487231,878344,645034,687137,652333,550241,344089
 "48211","Hemphill, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",451357,396760,585074,761333,1115651,1223910,1402622,1856060,1124924,1117871,1374953,1123772,1282563,1457459,844427,610278,652532,616395,512577,305364
 "48211","Hemphill, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",30152,34905,46374,55963,48542,66931,48384,37309,27816,37350,59795,48745,47796,80449,85658,53910,58585,53865,40080,35343
 "48211","Hemphill, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",359688,305144,471130,638991,998241,1074775,1240444,1670913,961966,934768,1142550,872563,1017136,1152895,560491,400183,460436,431140,327023,154571
 "48211","Hemphill, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",1927,2073,1875,2709,2153,935,558,634,2646,3204,6932,6595,8778,9139,5278,2813,3088,3081,3406,2141
 "48211","Hemphill, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",4603,4533,10771,7536,11785,13262,25522,40236,22303,17466,18845,25646,32751,33033,29102,16217,15170,13247,23378,21452
 "48211","Hemphill, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",684,748,855,1009,1155,1327,1250,1762,1653,2171,2780,4192,5213,5655,5040,6776,8612,8772,8850,7827
 "48211","Hemphill, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),572,603,682,877,(D),(D),(D),(D),(D),(D),(D),4142,4490,4346,6214,7950,(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),177,252,327,278,(D),(D),(D),(D),(D),(D),(D),1072,1166,694,562,663,(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),(D),2878,(D),(D),10946,19016,25729,(D),28028,36460,48822,44620,48901,45956,41058,33032,35326,36249,12120
 "48211","Hemphill, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",4739,4794,5516,6159,6244,6408,(D),(D),7968,(D),(D),(D),10588,(D),8657,8002,7178,6731,6749,7081
 "48211","Hemphill, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",4410,4823,(D),5186,6799,7967,13324,15215,15228,15849,13289,15611,(D),18149,(D),7819,(D),(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",1737,2069,2700,(D),(D),(D),(D),1331,1986,2083,2069,1618,1613,1587,1517,1500,1575,1450,1575,1578
 "48211","Hemphill, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",26837,18549,20016,17007,13219,19632,24974,31419,37708,44105,52288,50363,52524,52587,44223,37174,26630,27734,28491,28730
 "48211","Hemphill, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",(D),(D),(D),(D),(D),5688,3957,5311,7536,9309,9330,9985,10512,10892,12145,10506,8752,9722,9049,8053
 "48211","Hemphill, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",(D),(D),(D),(D),(D),13944,21017,26109,30172,34796,42958,40377,42012,41694,32078,26668,17878,18011,19441,20677
 "48211","Hemphill, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",8035,9930,10081,11915,9649,11246,12707,(D),14213,14721,17914,21307,(D),(D),(D),18932,(D),23841,25885,24490
 "48211","Hemphill, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",1393,2045,1929,2139,2169,2820,3727,(D),2843,3108,5108,6783,6696,6172,5874,3859,4351,4479,5138,5746
 "48211","Hemphill, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",3659,3947,4021,4857,5991,(D),(D),10516,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",2983,3937,4130,4919,1489,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",(D),(D),(D),1657,1766,2015,2127,2272,2486,2541,2673,2720,2504,2513,1320,1346,1365,1234,(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),(D),(D),53,54,0,2,4,11,21,31,26,45,21,66,71,2,(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),1713,1961,2127,2270,2482,2530,2652,2689,2478,2468,1299,1280,1294,1232,(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",1915,2080,2454,2796,2835,(D),3286,3731,(D),(D),(D),(D),12704,14395,12664,8229,4400,(D),3801,2942
 "48211","Hemphill, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",2,29,81,(D),(D),(D),(D),(D),(D),(D),(D),(D),567,636,665,718,668,(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",1913,2051,2373,(D),(D),(D),(D),(D),(D),(D),(D),(D),12137,13760,11999,7510,3732,(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",2603,3122,3051,(D),3843,4206,3456,3442,3399,3084,2404,3344,3506,6352,7216,6319,3798,2227,2350,2363
 "48211","Hemphill, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",14986,15297,15543,15484,15981,16968,18714,20630,22937,24106,24174,25868,27156,29772,33917,34755,34606,35938,37664,38725
 "48211","Hemphill, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",389840,340048,517504,694954,1046782,1141706,1288827,1708221,989782,972118,1202345,921308,1064932,1233344,646149,454093,519021,485005,367102,189913
 "48211","Hemphill, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),8394,(D),(D),17354,(D),(D),(D),(D),(D),(D),55208,(D),54613,49060,40210,42057,42997,19201
 "48211","Hemphill, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",6337,6896,(D),7895,8952,8902,13882,15849,17874,19053,20221,22207,(D),27288,(D),10631,(D),(D),(D),(D)
 "48211","Hemphill, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",2421,2818,3555,(D),(D),(D),(D),3093,3638,4255,4849,5811,6826,7242,6557,8277,10187,10222,10425,9405
 "48211","Hemphill, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",395127,345329,529130,703499,1059723,1156294,1315600,1750220,1013738,991756,1223970,951146,1102897,1272033,680291,477086,542804,507024,399330,219192
 "48211","Hemphill, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",56230,51431,55945,57833,55928,67616,87022,105840,111186,126116,150983,172626,179666,185427,164136,133192,109728,109371,113247,86172
 "48213","Henderson, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",1242696,1246186,1343126,1376176,1534388,1572516,1593420,1629072,1486000,1526985,1539651,1546643,1601143,1667387,1569108,1613580,1762661,1814190,1925848,2032443
 "48213","Henderson, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",1112767,1107920,1195556,1223839,1376392,1408089,1415854,1444599,1292072,1323905,1340407,1338074,1385036,1444270,1340934,1381518,1526854,1566436,1671097,1761478
 "48213","Henderson, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",19554,24847,23475,21777,11200,7418,10058,7767,9753,3287,3668,2713,2666,3119,3066,6667,3862,6177,4432,5183
 "48213","Henderson, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",220147,206610,274525,277551,399812,357563,365753,394957,212186,188858,156977,105405,108949,140769,72112,76119,108370,81660,58013,28040
 "48213","Henderson, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",26830,19355,17127,14516,12960,14554,14654,14670,15242,15137,17562,16611,16989,23575,22698,21102,16899,20395,24646,25253
 "48213","Henderson, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",101487,95605,89837,70913,72166,92032,82159,78507,87730,99855,108890,122847,124797,120370,108665,104696,108809,120574,136765,150098
 "48213","Henderson, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",147126,95754,93791,101886,98494,101581,115529,117535,119999,119513,130242,131575,141853,144513,160527,175139,212067,241856,226881,239991
 "48213","Henderson, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",63711,66256,64862,69120,67060,75845,87638,90707,95661,93160,100290,94062,99948,104348,120363,140684,170140,199175,192917,206802
 "48213","Henderson, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",83416,29498,28929,32766,31434,25735,27890,26828,24338,26354,29952,37512,41905,40166,40164,34455,41927,42681,33965,33189
 "48213","Henderson, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",19333,20041,22138,29059,36359,41712,50333,52243,47663,47054,50535,55430,54088,52585,52209,44012,43899,48203,55581,64690
 "48213","Henderson, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",115684,121761,130700,133282,130077,126517,120478,118099,125987,132437,131124,136344,148135,154631,157550,157956,164932,178742,184956,201152
 "48213","Henderson, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",16362,13657,14594,18657,21225,19577,21983,22821,21614,30627,41560,40425,24864,29067,33953,30180,29704,22697,22238,22674
 "48213","Henderson, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",30570,28926,33864,24680,27491,29531,41227,38729,33149,29605,26393,27183,30365,28146,29757,26381,23984,26706,26972,25336
 "48213","Henderson, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",205261,244554,246172,257629,281255,314089,278727,264814,283363,309614,334911,352560,377879,372827,330152,361890,415938,403177,493565,583551
 "48213","Henderson, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",42649,46102,43886,39563,36378,35924,33789,32811,36722,40213,46390,48139,44558,45818,49711,53864,51802,57041,54849,55800
 "48213","Henderson, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",162612,198453,202286,218066,244876,278165,244938,232003,246641,269401,288521,304421,333322,327009,280441,308026,364136,346136,438716,527751
 "48213","Henderson, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",54459,62468,67690,78232,84750,93936,103407,113763,104842,107817,105405,113847,118807,132093,116238,109936,119310,129024,141403,138508
 "48213","Henderson, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),(D),(D),(D),(D),39484,43754,51989,47944,46890,50906,53059,54547,61964,61282,59418,64471,71616,80103,78908
 "48213","Henderson, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),10087,10898,12363,10961,11964,12746,13689,12769,13723,13547,13749,15661,18137,19515,18889
 "48213","Henderson, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",19671,27291,31912,37848,42659,44364,48756,49411,45937,48963,41753,47098,51490,56407,41410,36769,39177,39271,41785,40711
 "48213","Henderson, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",79534,90560,95047,103808,104663,109811,112471,121731,127914,134477,131748,127977,127313,123659,129037,138505,148654,151333,156316,140198
 "48213","Henderson, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),2279,2022,2448,2515,2375,(D),(D),(D),(D),(D),(D),(D),(D),3355,3837,3999,4444,4824,3916
 "48213","Henderson, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),88281,93025,101360,102148,107436,(D),(D),(D),(D),(D),(D),(D),(D),125683,134668,144654,146890,151492,136282
 "48213","Henderson, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",35289,37988,39699,41072,41108,42228,44054,43715,45136,43807,42344,43236,48001,53083,58972,63208,65340,67006,67889,67167
 "48213","Henderson, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",6188,5844,5918,6646,7329,7630,7626,6675,6501,6519,6861,6924,7237,7650,8746,9679,10273,10689,11174,10262
 "48213","Henderson, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",29102,32144,33781,34426,33779,34598,36428,37040,38635,37288,35482,36312,40765,45433,50226,53529,55067,56317,56715,56905
 "48213","Henderson, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",41130,45796,46896,50778,54830,57540,55021,55248,57494,61817,59050,61922,60329,65833,65997,65728,65087,68886,71439,69638
 "48213","Henderson, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",129929,138266,147570,152337,157996,164427,177566,184473,193928,203080,199244,208570,216106,223117,228174,232062,235808,247754,254751,270964
 "48213","Henderson, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",239701,231457,298000,299329,411013,364981,375811,402723,221939,192145,160644,108118,111615,143887,75179,82786,112231,87836,62445,33223
 "48213","Henderson, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",135017,141802,152838,162341,166436,168229,170812,170342,173650,179491,181659,191774,202223,207217,209759,201967,208831,226945,240537,265842
 "48213","Henderson, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",43192,33012,31722,33172,34186,34131,36637,37492,36856,45764,59122,57036,41853,52642,56651,51281,46603,43092,46884,47927
 "48213","Henderson, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",177696,124680,127655,126565,125985,131112,156756,156264,153149,149118,156635,158758,172218,172659,190284,201520,236051,268562,253854,265327
 "48213","Henderson, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",488314,422815,481628,472127,581673,558594,573499,598765,429669,411514,399775,362540,378265,408771,344371,362621,433108,450266,426092,423312
 "48213","Henderson, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",624453,685105,713927,751711,794718,849495,842355,845834,862403,912391,940632,975534,1006771,1035500,996564,1018897,1093746,1116170,1245005,1338166
 "48215","Hidalgo, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",10276710,10825059,12003813,12780584,14016969,15089485,16335722,17146581,16056458,16507784,17150636,17703722,18837927,19423945,19667959,19931394,20512218,21488323,22529550,22908324
 "48215","Hidalgo, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",8328309,8710916,9727030,10388948,11471576,12409010,13420118,14008744,12694721,12976025,13600294,13998118,14949706,15364818,15396453,15417346,15820600,16611103,17563118,17771524
 "48215","Hidalgo, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",227312,234376,296607,313501,316504,286647,266334,135099,172696,204952,167587,167497,436916,266959,334026,398541,426077,336550,272442,369888
 "48215","Hidalgo, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",1548402,1327984,1801162,1637666,2044380,2085741,2658439,3116360,1375945,1214491,1092599,869417,909894,1044120,558000,341903,389097,373234,319201,157477
 "48215","Hidalgo, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",154219,177592,159895,214014,215717,201455,249190,286100,274479,277325,340416,348913,303675,287797,318161,318497,345707,339302,382799,407424
 "48215","Hidalgo, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",482479,534503,613639,651208,689336,770437,871353,745686,740276,687675,696341,757158,768785,755602,722328,673374,734562,735465,842235,825601
 "48215","Hidalgo, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",741656,732278,697712,700842,666052,702241,665280,608218,523349,552430,605749,631491,903363,850559,785790,722761,777737,846966,890277,846117
 "48215","Hidalgo, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),331599,318308,285748,297328,314382,300777,265614,212354,252376,294423,322770,565033,542405,431886,424626,458683,504027,524155,478308
 "48215","Hidalgo, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),400679,379404,415093,368724,387859,364503,342603,310995,300054,311326,308722,338330,308153,353904,298135,319054,342939,366121,367809
 "48215","Hidalgo, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",353205,362528,382509,550222,615124,677853,702102,762578,766717,860651,945276,1052919,1090246,1105423,1153607,1115026,1109869,1074921,1173202,1089317
 "48215","Hidalgo, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",1026670,1083432,1205752,1352781,1484852,1563348,1597478,1568418,1660369,1778254,1853061,1974875,2049355,2105064,2186130,2208079,2209401,2277917,2360276,2476486
 "48215","Hidalgo, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",212427,206422,221647,269672,312286,374647,344550,374193,366014,376391,539313,589800,578688,705005,703487,702956,699852,925646,1155724,1104492
 "48215","Hidalgo, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",141976,156147,190111,251405,282890,327399,438354,399275,365612,332863,297890,278816,319744,347060,380425,386514,384408,395288,392181,385533
 "48215","Hidalgo, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",1325775,1516973,1586935,1626238,1770849,2065535,2049498,2027338,2079780,2151140,2346167,2553544,2655624,2794584,2880581,2933745,2969726,3256291,3470044,3982477
 "48215","Hidalgo, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",360576,409861,434005,437720,471849,517696,509274,482103,507877,566099,610773,630166,626821,636566,681449,734881,738451,767087,735371,771508
 "48215","Hidalgo, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",965199,1107112,1152930,1188519,1299000,1547839,1540224,1545236,1571903,1585041,1735394,1923378,2028803,2158018,2199132,2198864,2231275,2489204,2734674,3210968
 "48215","Hidalgo, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",420284,488521,520414,581258,621710,679229,711371,822800,864893,913283,988568,973961,1012235,1040661,1093154,1129324,1207887,1269078,1320390,1353886
 "48215","Hidalgo, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",242644,266826,287241,310841,308813,335261,337935,378510,370997,387080,419555,419336,399162,419580,460687,508604,529030,538858,556148,559721
 "48215","Hidalgo, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",5138,6952,9714,11716,13657,12310,20926,28768,34138,43651,38815,40495,46435,45919,51123,60207,64591,75306,104761,113061
 "48215","Hidalgo, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",172502,214743,223459,258701,299240,331658,352510,415522,459758,482551,530197,514130,566639,575161,581344,560513,614266,654914,659481,681104
 "48215","Hidalgo, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",959549,1092426,1214568,1351245,1518304,1676353,1828357,2092490,2405969,2503037,2570845,2542261,2609782,2625620,2762950,2927649,2994968,3146397,3310387,3281058
 "48215","Hidalgo, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",30528,33847,39034,43051,41448,45322,46995,51558,64882,74928,79744,81219,80885,88055,90806,100876,100889,106178,111112,98133
 "48215","Hidalgo, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",929020,1058579,1175535,1308193,1476856,1631030,1781362,2040932,2341087,2428109,2491101,2461042,2528897,2537565,2672144,2826773,2894079,3040220,3199274,3182925
 "48215","Hidalgo, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",360019,386295,416822,448518,459445,502424,539374,567150,579765,588206,600182,667260,699139,788769,846157,881400,879727,907776,935224,783657
 "48215","Hidalgo, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",27920,31721,34613,34517,34369,37298,40136,39439,43853,44362,48948,51653,54468,59130,62899,69307,74199,82527,99916,78473
 "48215","Hidalgo, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",332099,354574,382209,414001,425077,465126,499238,527712,535912,543844,551234,615607,644670,729639,783258,812093,805528,825248,835309,705184
 "48215","Hidalgo, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",374337,411438,419257,440379,474128,495702,498438,503039,518856,535329,556301,590206,612259,647595,671656,677577,691580,726272,738735,708111
 "48215","Hidalgo, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",1948401,2114143,2276783,2391636,2545393,2680475,2915604,3137837,3361737,3531759,3550342,3705604,3888220,4059127,4271506,4514048,4691618,4877220,4966433,5136800
 "48215","Hidalgo, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",1775714,1562360,2097769,1951167,2360883,2372388,2924773,3251458,1548641,1419443,1260186,1036914,1346811,1311079,892026,740444,815175,709784,591643,527365
 "48215","Hidalgo, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",1379875,1445961,1588261,1903003,2099976,2241201,2299579,2330997,2427087,2638905,2798337,3027793,3139601,3210486,3339737,3323106,3319270,3352838,3533478,3565803
 "48215","Hidalgo, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",366645,384014,381542,483686,528003,576102,593740,660293,640493,653716,879729,938713,882363,992803,1021649,1021453,1045560,1264948,1538523,1511916
 "48215","Hidalgo, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",883632,888425,887822,952247,948942,1029640,1103634,1007493,888961,885293,903638,910307,1223107,1197619,1166215,1109274,1162145,1242253,1282458,1231650
 "48215","Hidalgo, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",2999850,2829141,3409119,3303217,3716271,3845066,4461407,4605362,2812266,2659548,2562276,2425563,3018959,2917240,2400144,2136579,2327474,2292215,2324155,2199083
 "48215","Hidalgo, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",5328459,5881774,6317911,7085732,7755305,8563945,8958712,9403382,9882455,10316477,11038018,11572555,11930748,12447577,12996308,13280767,13493126,14318888,15238963,15572441
 "48217","Hill, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",449442,470023,494617,536274,543394,608772,727951,924856,881603,857488,832057,794606,860851,896966,897343,868544,906876,1001204,1042127,1053079
 "48217","Hill, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",365196,380276,404162,443555,443431,501638,615357,805400,753530,726923,706261,664802,730651,764052,762694,732327,764195,849235,884491,890799
 "48217","Hill, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",2693,2682,14930,28721,9604,3885,10521,13265,20336,4828,6809,6565,49294,14290,43701,9084,6118,7729,6627,12204
 "48217","Hill, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",1897,2334,2782,4227,9013,47261,118603,286150,207953,177004,147664,91507,94484,106859,59594,44507,53278,46635,38740,22977
 "48217","Hill, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",7334,7766,8098,8346,8144,8800,8481,8102,8236,8835,9531,9056,9941,10238,10308,12023,12122,13269,14606,15484
